timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650707606185,645,Open registration page Request-1,200,OK,Thread Group of 300 users 3-264,text,true,,6176,126,3,4,https://blazedemo.com/register,639,0,197
1650707606791,767,Login,200,OK,Thread Group of 300 users 3-263,text,true,,5796,403,3,4,https://blazedemo.com/login,319,0,0
1650707606791,319,Login-0,302,Found,Thread Group of 300 users 3-263,text,true,,224,280,3,4,http://blazedemo.com/login,319,0,0
1650707607110,448,Login-1,200,OK,Thread Group of 300 users 3-263,text,true,,5572,123,3,4,https://blazedemo.com/login,435,0,0
1650707606830,758,Perform registration,200,OK,Thread Group of 300 users 3-264,text,true,,6397,518,2,3,https://blazedemo.com/register,310,0,0
1650707606830,310,Perform registration-0,302,Found,Thread Group of 300 users 3-264,text,true,,227,392,2,3,http://blazedemo.com/register,310,0,0
1650707607140,448,Perform registration-1,200,OK,Thread Group of 300 users 3-264,text,true,,6170,126,2,3,https://blazedemo.com/register,435,0,0
1650707606750,1051,Open registration page Request,200,OK,Thread Group of 100 users 1-89,text,true,,6405,252,1,3,https://blazedemo.com/register,397,0,67
1650707606750,397,Open registration page Request-0,302,Found,Thread Group of 100 users 1-89,text,true,,227,126,1,3,http://blazedemo.com/register,397,0,67
1650707607147,654,Open registration page Request-1,200,OK,Thread Group of 100 users 1-89,text,true,,6178,126,1,3,https://blazedemo.com/register,641,0,204
1650707606807,1239,Open registration page Request,200,OK,Thread Group of 300 users 3-265,text,true,,6401,252,3,4,https://blazedemo.com/register,586,0,66
1650707606807,587,Open registration page Request-0,302,Found,Thread Group of 300 users 3-265,text,true,,227,126,3,4,http://blazedemo.com/register,586,0,66
1650707607394,652,Open registration page Request-1,200,OK,Thread Group of 300 users 3-265,text,true,,6174,126,3,4,https://blazedemo.com/register,637,0,196
1650707607588,741,Login,200,OK,Thread Group of 300 users 3-264,text,true,,5790,403,3,4,https://blazedemo.com/login,313,0,0
1650707607588,313,Login-0,302,Found,Thread Group of 300 users 3-264,text,true,,224,280,3,4,http://blazedemo.com/login,313,0,0
1650707607902,427,Login-1,200,OK,Thread Group of 300 users 3-264,text,true,,5566,123,3,4,https://blazedemo.com/login,420,0,0
1650707607801,783,Perform registration,200,OK,Thread Group of 100 users 1-89,text,true,,6399,518,1,3,https://blazedemo.com/register,325,0,0
1650707607801,325,Perform registration-0,302,Found,Thread Group of 100 users 1-89,text,true,,227,392,1,3,http://blazedemo.com/register,325,0,0
1650707608127,457,Perform registration-1,200,OK,Thread Group of 100 users 1-89,text,true,,6172,126,1,3,https://blazedemo.com/register,437,0,0
1650707608048,826,Perform registration,200,OK,Thread Group of 300 users 3-265,text,true,,6399,518,3,4,https://blazedemo.com/register,341,0,0
1650707608048,341,Perform registration-0,302,Found,Thread Group of 300 users 3-265,text,true,,227,392,3,4,http://blazedemo.com/register,341,0,0
1650707608389,485,Perform registration-1,200,OK,Thread Group of 300 users 3-265,text,true,,6172,126,3,4,https://blazedemo.com/register,478,0,0
1650707607808,1069,Open registration page Request,200,OK,Thread Group of 300 users 3-266,text,true,,6395,252,3,4,https://blazedemo.com/register,380,0,62
1650707607808,380,Open registration page Request-0,302,Found,Thread Group of 300 users 3-266,text,true,,227,126,3,4,http://blazedemo.com/register,380,0,62
1650707608189,688,Open registration page Request-1,200,OK,Thread Group of 300 users 3-266,text,true,,6168,126,3,4,https://blazedemo.com/register,681,0,198
1650707608584,756,Login,200,OK,Thread Group of 100 users 1-89,text,true,,5790,403,1,4,https://blazedemo.com/login,313,0,0
1650707608584,313,Login-0,302,Found,Thread Group of 100 users 1-89,text,true,,224,280,1,4,http://blazedemo.com/login,313,0,0
1650707608898,442,Login-1,200,OK,Thread Group of 100 users 1-89,text,true,,5566,123,1,4,https://blazedemo.com/login,435,0,0
1650707608874,761,Login,200,OK,Thread Group of 300 users 3-265,text,true,,5802,403,3,3,https://blazedemo.com/login,324,0,0
1650707608874,324,Login-0,302,Found,Thread Group of 300 users 3-265,text,true,,224,280,3,3,http://blazedemo.com/login,324,0,0
1650707609198,437,Login-1,200,OK,Thread Group of 300 users 3-265,text,true,,5578,123,3,3,https://blazedemo.com/login,417,0,0
1650707608877,835,Perform registration,200,OK,Thread Group of 300 users 3-266,text,true,,6401,518,2,2,https://blazedemo.com/register,308,0,0
1650707608877,308,Perform registration-0,302,Found,Thread Group of 300 users 3-266,text,true,,227,392,2,2,http://blazedemo.com/register,308,0,0
1650707609185,527,Perform registration-1,200,OK,Thread Group of 300 users 3-266,text,true,,6174,126,2,2,https://blazedemo.com/register,521,0,0
1650707608809,1063,Open registration page Request,200,OK,Thread Group of 300 users 3-267,text,true,,6403,252,3,4,https://blazedemo.com/register,383,0,71
1650707608809,383,Open registration page Request-0,302,Found,Thread Group of 300 users 3-267,text,true,,227,126,3,4,http://blazedemo.com/register,383,0,71
1650707609192,680,Open registration page Request-1,200,OK,Thread Group of 300 users 3-267,text,true,,6176,126,3,4,https://blazedemo.com/register,674,0,195
1650707609713,774,Login,200,OK,Thread Group of 300 users 3-266,text,true,,5792,403,3,4,https://blazedemo.com/login,323,0,0
1650707609713,323,Login-0,302,Found,Thread Group of 300 users 3-266,text,true,,224,280,3,4,http://blazedemo.com/login,323,0,0
1650707610037,450,Login-1,200,OK,Thread Group of 300 users 3-266,text,true,,5568,123,3,4,https://blazedemo.com/login,437,0,0
1650707609872,770,Perform registration,200,OK,Thread Group of 300 users 3-267,text,true,,6399,518,2,3,https://blazedemo.com/register,321,0,0
1650707609872,321,Perform registration-0,302,Found,Thread Group of 300 users 3-267,text,true,,227,392,2,3,http://blazedemo.com/register,321,0,0
1650707610194,448,Perform registration-1,200,OK,Thread Group of 300 users 3-267,text,true,,6172,126,2,3,https://blazedemo.com/register,441,0,0
1650707609750,994,Open registration page Request,200,OK,Thread Group of 100 users 1-90,text,true,,6395,252,1,3,https://blazedemo.com/register,380,0,58
1650707609750,380,Open registration page Request-0,302,Found,Thread Group of 100 users 1-90,text,true,,227,126,1,3,http://blazedemo.com/register,380,0,58
1650707610131,613,Open registration page Request-1,200,OK,Thread Group of 100 users 1-90,text,true,,6168,126,1,3,https://blazedemo.com/register,604,0,187
1650707609808,1250,Open registration page Request,200,OK,Thread Group of 300 users 3-268,text,true,,6397,252,3,4,https://blazedemo.com/register,586,0,61
1650707609808,586,Open registration page Request-0,302,Found,Thread Group of 300 users 3-268,text,true,,227,126,3,4,http://blazedemo.com/register,586,0,61
1650707610394,664,Open registration page Request-1,200,OK,Thread Group of 300 users 3-268,text,true,,6170,126,3,4,https://blazedemo.com/register,654,0,194
1650707610642,851,Login,200,OK,Thread Group of 300 users 3-267,text,true,,5798,403,3,4,https://blazedemo.com/login,314,0,0
1650707610642,314,Login-0,302,Found,Thread Group of 300 users 3-267,text,true,,224,280,3,4,http://blazedemo.com/login,314,0,0
1650707610956,537,Login-1,200,OK,Thread Group of 300 users 3-267,text,true,,5574,123,3,4,https://blazedemo.com/login,533,0,0
1650707610745,772,Perform registration,200,OK,Thread Group of 100 users 1-90,text,true,,6401,518,1,3,https://blazedemo.com/register,316,0,0
1650707610745,316,Perform registration-0,302,Found,Thread Group of 100 users 1-90,text,true,,227,392,1,3,http://blazedemo.com/register,316,0,0
1650707611061,456,Perform registration-1,200,OK,Thread Group of 100 users 1-90,text,true,,6174,126,1,3,https://blazedemo.com/register,449,0,0
1650707611058,797,Perform registration,200,OK,Thread Group of 300 users 3-268,text,true,,6401,518,3,4,https://blazedemo.com/register,321,0,0
1650707611058,321,Perform registration-0,302,Found,Thread Group of 300 users 3-268,text,true,,227,392,3,4,http://blazedemo.com/register,321,0,0
1650707611379,476,Perform registration-1,200,OK,Thread Group of 300 users 3-268,text,true,,6174,126,3,4,https://blazedemo.com/register,463,0,0
1650707610808,1154,Open registration page Request,200,OK,Thread Group of 300 users 3-269,text,true,,6411,252,3,4,https://blazedemo.com/register,525,0,58
1650707610808,525,Open registration page Request-0,302,Found,Thread Group of 300 users 3-269,text,true,,227,126,3,4,http://blazedemo.com/register,525,0,58
1650707611334,628,Open registration page Request-1,200,OK,Thread Group of 300 users 3-269,text,true,,6184,126,3,4,https://blazedemo.com/register,615,0,189
1650707611517,766,Login,200,OK,Thread Group of 100 users 1-90,text,true,,5796,403,1,4,https://blazedemo.com/login,313,0,0
1650707611517,313,Login-0,302,Found,Thread Group of 100 users 1-90,text,true,,224,280,1,4,http://blazedemo.com/login,313,0,0
1650707611830,453,Login-1,200,OK,Thread Group of 100 users 1-90,text,true,,5572,123,1,4,https://blazedemo.com/login,442,0,0
1650707611856,857,Login,200,OK,Thread Group of 300 users 3-268,text,true,,5798,403,3,3,https://blazedemo.com/login,405,0,0
1650707611856,405,Login-0,302,Found,Thread Group of 300 users 3-268,text,true,,224,280,3,3,http://blazedemo.com/login,405,0,0
1650707612261,452,Login-1,200,OK,Thread Group of 300 users 3-268,text,true,,5574,123,3,3,https://blazedemo.com/login,439,0,0
1650707611962,852,Perform registration,200,OK,Thread Group of 300 users 3-269,text,true,,6405,518,3,4,https://blazedemo.com/register,317,0,0
1650707611962,317,Perform registration-0,302,Found,Thread Group of 300 users 3-269,text,true,,227,392,3,4,http://blazedemo.com/register,317,0,0
1650707612279,535,Perform registration-1,200,OK,Thread Group of 300 users 3-269,text,true,,6178,126,3,4,https://blazedemo.com/register,522,0,0
1650707611810,1067,Open registration page Request,200,OK,Thread Group of 300 users 3-270,text,true,,6401,252,3,4,https://blazedemo.com/register,380,0,60
1650707611810,380,Open registration page Request-0,302,Found,Thread Group of 300 users 3-270,text,true,,227,126,3,4,http://blazedemo.com/register,380,0,60
1650707612191,686,Open registration page Request-1,200,OK,Thread Group of 300 users 3-270,text,true,,6174,126,3,4,https://blazedemo.com/register,673,0,231
1650707612815,763,Login,200,OK,Thread Group of 300 users 3-269,text,true,,5790,403,3,4,https://blazedemo.com/login,312,0,0
1650707612815,312,Login-0,302,Found,Thread Group of 300 users 3-269,text,true,,224,280,3,4,http://blazedemo.com/login,312,0,0
1650707613127,451,Login-1,200,OK,Thread Group of 300 users 3-269,text,true,,5566,123,3,4,https://blazedemo.com/login,438,0,0
1650707612877,766,Perform registration,200,OK,Thread Group of 300 users 3-270,text,true,,6405,518,2,3,https://blazedemo.com/register,308,0,0
1650707612877,308,Perform registration-0,302,Found,Thread Group of 300 users 3-270,text,true,,227,392,2,3,http://blazedemo.com/register,308,0,0
1650707613186,457,Perform registration-1,200,OK,Thread Group of 300 users 3-270,text,true,,6178,126,2,3,https://blazedemo.com/register,451,0,0
1650707612752,1021,Open registration page Request,200,OK,Thread Group of 100 users 1-91,text,true,,6399,252,1,3,https://blazedemo.com/register,375,0,69
1650707612752,375,Open registration page Request-0,302,Found,Thread Group of 100 users 1-91,text,true,,227,126,1,3,http://blazedemo.com/register,375,0,69
1650707613127,646,Open registration page Request-1,200,OK,Thread Group of 100 users 1-91,text,true,,6172,126,1,3,https://blazedemo.com/register,633,0,203
1650707612809,1230,Open registration page Request,200,OK,Thread Group of 300 users 3-271,text,true,,6401,252,3,4,https://blazedemo.com/register,577,0,68
1650707612809,577,Open registration page Request-0,302,Found,Thread Group of 300 users 3-271,text,true,,227,126,3,4,http://blazedemo.com/register,577,0,68
1650707613387,652,Open registration page Request-1,200,OK,Thread Group of 300 users 3-271,text,true,,6174,126,3,4,https://blazedemo.com/register,646,0,225
1650707613643,754,Login,200,OK,Thread Group of 300 users 3-270,text,true,,5796,403,3,4,https://blazedemo.com/login,314,0,0
1650707613643,314,Login-0,302,Found,Thread Group of 300 users 3-270,text,true,,224,280,3,4,http://blazedemo.com/login,314,0,0
1650707613957,440,Login-1,200,OK,Thread Group of 300 users 3-270,text,true,,5572,123,3,4,https://blazedemo.com/login,430,0,0
1650707613773,770,Perform registration,200,OK,Thread Group of 100 users 1-91,text,true,,6407,518,1,3,https://blazedemo.com/register,318,0,0
1650707613773,318,Perform registration-0,302,Found,Thread Group of 100 users 1-91,text,true,,227,392,1,3,http://blazedemo.com/register,318,0,0
1650707614091,452,Perform registration-1,200,OK,Thread Group of 100 users 1-91,text,true,,6180,126,1,3,https://blazedemo.com/register,442,0,0
1650707614040,782,Perform registration,200,OK,Thread Group of 300 users 3-271,text,true,,6399,518,3,4,https://blazedemo.com/register,315,0,0
1650707614040,315,Perform registration-0,302,Found,Thread Group of 300 users 3-271,text,true,,227,392,3,4,http://blazedemo.com/register,315,0,0
1650707614356,466,Perform registration-1,200,OK,Thread Group of 300 users 3-271,text,true,,6172,126,3,4,https://blazedemo.com/register,449,0,0
1650707613808,1014,Open registration page Request,200,OK,Thread Group of 300 users 3-272,text,true,,6401,252,3,4,https://blazedemo.com/register,384,0,60
1650707613808,384,Open registration page Request-0,302,Found,Thread Group of 300 users 3-272,text,true,,227,126,3,4,http://blazedemo.com/register,384,0,60
1650707614193,629,Open registration page Request-1,200,OK,Thread Group of 300 users 3-272,text,true,,6174,126,3,4,https://blazedemo.com/register,619,0,186
1650707614543,788,Login,200,OK,Thread Group of 100 users 1-91,text,true,,5798,403,1,4,https://blazedemo.com/login,313,0,0
1650707614543,313,Login-0,302,Found,Thread Group of 100 users 1-91,text,true,,224,280,1,4,http://blazedemo.com/login,313,0,0
1650707614856,475,Login-1,200,OK,Thread Group of 100 users 1-91,text,true,,5574,123,1,4,https://blazedemo.com/login,462,0,0
1650707614822,837,Perform registration,200,OK,Thread Group of 300 users 3-272,text,true,,6401,518,3,3,https://blazedemo.com/register,319,0,0
1650707614822,837,Login,200,OK,Thread Group of 300 users 3-271,text,true,,5796,403,3,3,https://blazedemo.com/login,325,0,0
1650707614822,319,Perform registration-0,302,Found,Thread Group of 300 users 3-272,text,true,,227,392,3,3,http://blazedemo.com/register,319,0,0
1650707614822,325,Login-0,302,Found,Thread Group of 300 users 3-271,text,true,,224,280,3,3,http://blazedemo.com/login,325,0,0
1650707615147,512,Login-1,200,OK,Thread Group of 300 users 3-271,text,true,,5572,123,3,3,https://blazedemo.com/login,502,0,0
1650707615141,518,Perform registration-1,200,OK,Thread Group of 300 users 3-272,text,true,,6174,126,3,3,https://blazedemo.com/register,502,0,0
1650707614808,1142,Open registration page Request,200,OK,Thread Group of 300 users 3-273,text,true,,6399,252,3,4,https://blazedemo.com/register,387,0,61
1650707614808,387,Open registration page Request-0,302,Found,Thread Group of 300 users 3-273,text,true,,227,126,3,4,http://blazedemo.com/register,387,0,61
1650707615196,754,Open registration page Request-1,200,OK,Thread Group of 300 users 3-273,text,true,,6172,126,3,4,https://blazedemo.com/register,747,0,196
1650707615659,830,Login,200,OK,Thread Group of 300 users 3-272,text,true,,5794,403,3,4,https://blazedemo.com/login,311,0,0
1650707615659,311,Login-0,302,Found,Thread Group of 300 users 3-272,text,true,,224,280,3,4,http://blazedemo.com/login,311,0,0
1650707615971,518,Login-1,200,OK,Thread Group of 300 users 3-272,text,true,,5570,123,3,4,https://blazedemo.com/login,518,0,0
1650707615950,773,Perform registration,200,OK,Thread Group of 300 users 3-273,text,true,,6405,518,2,3,https://blazedemo.com/register,320,0,0
1650707615950,320,Perform registration-0,302,Found,Thread Group of 300 users 3-273,text,true,,227,392,2,3,http://blazedemo.com/register,320,0,0
1650707616270,453,Perform registration-1,200,OK,Thread Group of 300 users 3-273,text,true,,6178,126,2,3,https://blazedemo.com/register,440,0,0
1650707615750,1033,Open registration page Request,200,OK,Thread Group of 100 users 1-92,text,true,,6405,252,1,3,https://blazedemo.com/register,386,0,58
1650707615750,386,Open registration page Request-0,302,Found,Thread Group of 100 users 1-92,text,true,,227,126,1,3,http://blazedemo.com/register,386,0,58
1650707616136,647,Open registration page Request-1,200,OK,Thread Group of 100 users 1-92,text,true,,6178,126,1,3,https://blazedemo.com/register,634,0,193
1650707615808,1559,Open registration page Request,200,OK,Thread Group of 300 users 3-274,text,true,,6411,252,3,4,https://blazedemo.com/register,875,0,59
1650707615808,875,Open registration page Request-0,302,Found,Thread Group of 300 users 3-274,text,true,,227,126,3,4,http://blazedemo.com/register,875,0,59
1650707616684,683,Open registration page Request-1,200,OK,Thread Group of 300 users 3-274,text,true,,6184,126,3,4,https://blazedemo.com/register,673,0,175
1650707616809,1014,Open registration page Request,200,OK,Thread Group of 300 users 3-275,text,true,,6401,252,4,5,https://blazedemo.com/register,372,0,58
1650707616809,372,Open registration page Request-0,302,Found,Thread Group of 300 users 3-275,text,true,,227,126,4,5,http://blazedemo.com/register,372,0,58
1650707617181,642,Open registration page Request-1,200,OK,Thread Group of 300 users 3-275,text,true,,6174,126,4,5,https://blazedemo.com/register,629,0,207
1650707616723,1140,Login,200,OK,Thread Group of 300 users 3-273,text,true,,5796,403,4,5,https://blazedemo.com/login,326,0,0
1650707616723,326,Login-0,302,Found,Thread Group of 300 users 3-273,text,true,,224,280,4,5,http://blazedemo.com/login,326,0,0
1650707617049,814,Login-1,200,OK,Thread Group of 300 users 3-273,text,true,,5572,123,4,5,https://blazedemo.com/login,807,0,0
1650707616783,1325,Perform registration,200,OK,Thread Group of 100 users 1-92,text,true,,6401,518,1,4,https://blazedemo.com/register,318,0,0
1650707616783,318,Perform registration-0,302,Found,Thread Group of 100 users 1-92,text,true,,227,392,1,4,http://blazedemo.com/register,318,0,0
1650707617101,1007,Perform registration-1,200,OK,Thread Group of 100 users 1-92,text,true,,6174,126,1,4,https://blazedemo.com/register,994,0,0
1650707617367,964,Perform registration,200,OK,Thread Group of 300 users 3-274,text,true,,6405,518,3,4,https://blazedemo.com/register,308,0,0
1650707617367,308,Perform registration-0,302,Found,Thread Group of 300 users 3-274,text,true,,227,392,3,4,http://blazedemo.com/register,308,0,0
1650707617675,656,Perform registration-1,200,OK,Thread Group of 300 users 3-274,text,true,,6178,126,3,4,https://blazedemo.com/register,647,0,0
1650707617823,909,Perform registration,200,OK,Thread Group of 300 users 3-275,text,true,,6399,518,3,4,https://blazedemo.com/register,322,0,0
1650707617823,322,Perform registration-0,302,Found,Thread Group of 300 users 3-275,text,true,,227,392,3,4,http://blazedemo.com/register,322,0,0
1650707618146,586,Perform registration-1,200,OK,Thread Group of 300 users 3-275,text,true,,6172,126,3,4,https://blazedemo.com/register,452,0,0
1650707618108,856,Login,200,OK,Thread Group of 100 users 1-92,text,true,,5794,403,2,6,https://blazedemo.com/login,330,0,0
1650707618108,330,Login-0,302,Found,Thread Group of 100 users 1-92,text,true,,224,280,2,6,http://blazedemo.com/login,330,0,0
1650707618438,526,Login-1,200,OK,Thread Group of 100 users 1-92,text,true,,5570,123,2,6,https://blazedemo.com/login,516,0,0
1650707617809,1304,Open registration page Request,200,OK,Thread Group of 300 users 3-276,text,true,,6399,252,4,5,https://blazedemo.com/register,386,0,60
1650707617809,386,Open registration page Request-0,302,Found,Thread Group of 300 users 3-276,text,true,,227,126,4,5,http://blazedemo.com/register,386,0,60
1650707618195,918,Open registration page Request-1,200,OK,Thread Group of 300 users 3-276,text,true,,6172,126,4,5,https://blazedemo.com/register,911,0,244
1650707618331,959,Login,200,OK,Thread Group of 300 users 3-274,text,true,,5796,403,4,5,https://blazedemo.com/login,401,0,0
1650707618331,401,Login-0,302,Found,Thread Group of 300 users 3-274,text,true,,224,280,4,5,http://blazedemo.com/login,401,0,0
1650707618732,558,Login-1,200,OK,Thread Group of 300 users 3-274,text,true,,5572,123,4,5,https://blazedemo.com/login,546,0,0
1650707618732,835,Login,200,OK,Thread Group of 300 users 3-275,text,true,,5790,403,3,4,https://blazedemo.com/login,323,0,0
1650707618732,323,Login-0,302,Found,Thread Group of 300 users 3-275,text,true,,224,280,3,4,http://blazedemo.com/login,323,0,0
1650707619056,511,Login-1,200,OK,Thread Group of 300 users 3-275,text,true,,5566,123,3,4,https://blazedemo.com/login,499,0,0
1650707618751,1029,Open registration page Request,200,OK,Thread Group of 100 users 1-93,text,true,,6407,252,1,3,https://blazedemo.com/register,382,0,56
1650707618751,382,Open registration page Request-0,302,Found,Thread Group of 100 users 1-93,text,true,,227,126,1,3,http://blazedemo.com/register,382,0,56
1650707619134,646,Open registration page Request-1,200,OK,Thread Group of 100 users 1-93,text,true,,6180,126,1,3,https://blazedemo.com/register,633,0,200
1650707618809,1027,Open registration page Request,200,OK,Thread Group of 300 users 3-277,text,true,,6399,252,3,4,https://blazedemo.com/register,378,0,60
1650707618809,378,Open registration page Request-0,302,Found,Thread Group of 300 users 3-277,text,true,,227,126,3,4,http://blazedemo.com/register,378,0,60
1650707619188,648,Open registration page Request-1,200,OK,Thread Group of 300 users 3-277,text,true,,6172,126,3,4,https://blazedemo.com/register,635,0,210
1650707619113,785,Perform registration,200,OK,Thread Group of 300 users 3-276,text,true,,6397,518,3,4,https://blazedemo.com/register,309,0,0
1650707619113,309,Perform registration-0,302,Found,Thread Group of 300 users 3-276,text,true,,227,392,3,4,http://blazedemo.com/register,309,0,0
1650707619423,475,Perform registration-1,200,OK,Thread Group of 300 users 3-276,text,true,,6170,126,3,4,https://blazedemo.com/register,469,0,0
1650707619780,773,Perform registration,200,OK,Thread Group of 100 users 1-93,text,true,,6407,518,1,4,https://blazedemo.com/register,329,0,0
1650707619780,329,Perform registration-0,302,Found,Thread Group of 100 users 1-93,text,true,,227,392,1,4,http://blazedemo.com/register,329,0,0
1650707620109,444,Perform registration-1,200,OK,Thread Group of 100 users 1-93,text,true,,6180,126,1,4,https://blazedemo.com/register,431,0,0
1650707619836,785,Perform registration,200,OK,Thread Group of 300 users 3-277,text,true,,6407,518,3,4,https://blazedemo.com/register,320,0,0
1650707619836,320,Perform registration-0,302,Found,Thread Group of 300 users 3-277,text,true,,227,392,3,4,http://blazedemo.com/register,320,0,0
1650707620157,464,Perform registration-1,200,OK,Thread Group of 300 users 3-277,text,true,,6180,126,3,4,https://blazedemo.com/register,451,0,0
1650707619898,802,Login,200,OK,Thread Group of 300 users 3-276,text,true,,5792,403,3,4,https://blazedemo.com/login,341,0,0
1650707619898,341,Login-0,302,Found,Thread Group of 300 users 3-276,text,true,,224,280,3,4,http://blazedemo.com/login,341,0,0
1650707620239,461,Login-1,200,OK,Thread Group of 300 users 3-276,text,true,,5568,123,3,4,https://blazedemo.com/login,454,0,0
1650707619809,1022,Open registration page Request,200,OK,Thread Group of 300 users 3-278,text,true,,6399,252,3,4,https://blazedemo.com/register,376,0,57
1650707619809,376,Open registration page Request-0,302,Found,Thread Group of 300 users 3-278,text,true,,227,126,3,4,http://blazedemo.com/register,376,0,57
1650707620186,645,Open registration page Request-1,200,OK,Thread Group of 300 users 3-278,text,true,,6172,126,3,4,https://blazedemo.com/register,639,0,203
1650707620554,803,Login,200,OK,Thread Group of 100 users 1-93,text,true,,5790,403,1,4,https://blazedemo.com/login,322,0,0
1650707620554,322,Login-0,302,Found,Thread Group of 100 users 1-93,text,true,,224,280,1,4,http://blazedemo.com/login,322,0,0
1650707620876,481,Login-1,200,OK,Thread Group of 100 users 1-93,text,true,,5566,123,1,4,https://blazedemo.com/login,472,0,0
1650707620622,819,Login,200,OK,Thread Group of 300 users 3-277,text,true,,5792,403,3,3,https://blazedemo.com/login,317,0,0
1650707620622,317,Login-0,302,Found,Thread Group of 300 users 3-277,text,true,,224,280,3,3,http://blazedemo.com/login,317,0,0
1650707620939,502,Login-1,200,OK,Thread Group of 300 users 3-277,text,true,,5568,123,3,3,https://blazedemo.com/login,495,0,0
1650707620831,773,Perform registration,200,OK,Thread Group of 300 users 3-278,text,true,,6401,518,2,2,https://blazedemo.com/register,323,0,0
1650707620831,323,Perform registration-0,302,Found,Thread Group of 300 users 3-278,text,true,,227,392,2,2,http://blazedemo.com/register,323,0,0
1650707621154,450,Perform registration-1,200,OK,Thread Group of 300 users 3-278,text,true,,6174,126,2,2,https://blazedemo.com/register,443,0,0
1650707620808,1244,Open registration page Request,200,OK,Thread Group of 300 users 3-279,text,true,,6397,252,3,4,https://blazedemo.com/register,377,0,61
1650707620808,377,Open registration page Request-0,302,Found,Thread Group of 300 users 3-279,text,true,,227,126,3,4,http://blazedemo.com/register,377,0,61
1650707621186,866,Open registration page Request-1,200,OK,Thread Group of 300 users 3-279,text,true,,6170,126,3,4,https://blazedemo.com/register,853,0,199
1650707621604,753,Login,200,OK,Thread Group of 300 users 3-278,text,true,,5798,403,3,4,https://blazedemo.com/login,303,0,0
1650707621604,303,Login-0,302,Found,Thread Group of 300 users 3-278,text,true,,224,280,3,4,http://blazedemo.com/login,303,0,0
1650707621907,450,Login-1,200,OK,Thread Group of 300 users 3-278,text,true,,5574,123,3,4,https://blazedemo.com/login,437,0,0
1650707621750,1037,Open registration page Request,200,OK,Thread Group of 100 users 1-94,text,true,,6399,252,1,3,https://blazedemo.com/register,393,0,58
1650707621750,393,Open registration page Request-0,302,Found,Thread Group of 100 users 1-94,text,true,,227,126,1,3,http://blazedemo.com/register,393,0,58
1650707622143,644,Open registration page Request-1,200,OK,Thread Group of 100 users 1-94,text,true,,6172,126,1,3,https://blazedemo.com/register,638,0,186
1650707622052,749,Perform registration,200,OK,Thread Group of 300 users 3-279,text,true,,6403,518,2,3,https://blazedemo.com/register,315,0,0
1650707622052,315,Perform registration-0,302,Found,Thread Group of 300 users 3-279,text,true,,227,392,2,3,http://blazedemo.com/register,315,0,0
1650707622367,434,Perform registration-1,200,OK,Thread Group of 300 users 3-279,text,true,,6176,126,2,3,https://blazedemo.com/register,427,0,0
1650707621808,1231,Open registration page Request,200,OK,Thread Group of 300 users 3-280,text,true,,6403,252,3,4,https://blazedemo.com/register,578,0,59
1650707621808,578,Open registration page Request-0,302,Found,Thread Group of 300 users 3-280,text,true,,227,126,3,4,http://blazedemo.com/register,578,0,59
1650707622387,652,Open registration page Request-1,200,OK,Thread Group of 300 users 3-280,text,true,,6176,126,3,4,https://blazedemo.com/register,645,0,203
1650707622801,776,Login,200,OK,Thread Group of 300 users 3-279,text,true,,5800,403,3,4,https://blazedemo.com/login,312,0,0
1650707622801,312,Login-0,302,Found,Thread Group of 300 users 3-279,text,true,,224,280,3,4,http://blazedemo.com/login,312,0,0
1650707623113,464,Login-1,200,OK,Thread Group of 300 users 3-279,text,true,,5576,123,3,4,https://blazedemo.com/login,451,0,0
1650707622788,789,Perform registration,200,OK,Thread Group of 100 users 1-94,text,true,,6405,518,1,4,https://blazedemo.com/register,310,0,0
1650707622788,310,Perform registration-0,302,Found,Thread Group of 100 users 1-94,text,true,,227,392,1,4,http://blazedemo.com/register,310,0,0
1650707623098,479,Perform registration-1,200,OK,Thread Group of 100 users 1-94,text,true,,6178,126,1,4,https://blazedemo.com/register,473,0,0
1650707623039,932,Perform registration,200,OK,Thread Group of 300 users 3-280,text,true,,6397,518,3,4,https://blazedemo.com/register,319,0,0
1650707623039,319,Perform registration-0,302,Found,Thread Group of 300 users 3-280,text,true,,227,392,3,4,http://blazedemo.com/register,319,0,0
1650707623358,613,Perform registration-1,200,OK,Thread Group of 300 users 3-280,text,true,,6170,126,3,4,https://blazedemo.com/register,603,0,0
1650707622809,1309,Open registration page Request,200,OK,Thread Group of 300 users 3-281,text,true,,6401,252,3,4,https://blazedemo.com/register,670,0,55
1650707622809,670,Open registration page Request-0,302,Found,Thread Group of 300 users 3-281,text,true,,227,126,3,4,http://blazedemo.com/register,670,0,55
1650707623480,638,Open registration page Request-1,200,OK,Thread Group of 300 users 3-281,text,true,,6174,126,3,4,https://blazedemo.com/register,631,0,194
1650707623577,796,Login,200,OK,Thread Group of 100 users 1-94,text,true,,5794,403,1,4,https://blazedemo.com/login,336,0,0
1650707623577,336,Login-0,302,Found,Thread Group of 100 users 1-94,text,true,,224,280,1,4,http://blazedemo.com/login,336,0,0
1650707623913,460,Login-1,200,OK,Thread Group of 100 users 1-94,text,true,,5570,123,1,4,https://blazedemo.com/login,450,0,0
